fonte,id_fonte,url,titulo,ano,autores,citacoes,doi,resumo,idioma,conceitos,veiculo,eixo_tematico,coleta_timestamp,query_utilizada
IFPE,oai:repositorio.ifpe.edu.br:123456789/1039,,O assistente social na Educação Profissional e Tecnológica: representações sociais de estudantes do ensino médio integrado,2023,"Silva, Maria Rita Valões da",0,"SILVA, Maria Rita Valões da. O assistente social na Educação Profissional e Tecnológica: representações sociais de estudantes do ensino médio integrado. 2023. 148 f. Dissertação (Mestrado Profissional em em Educação Profissional e Tecnológica) - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco IFPE, Campus Olinda, Olinda, 2023.","Currently, Federal Institutes are the space most occupied by Social Workers in the
field of education, due to the expansion of these institutions and the need to offer a
Student Assistance Policy to students, especially in Integrated High School. In this
context, in this research, we seek to analyze the social representations of the Social
Worker in Professional and Technological Education (EPT) built by students of
Integrated High School courses at the Federal Institute of Education, Science and
Technology of Pernambuco (IFPE) - Belo Jardim campus. Theoretical references on
Social Work in Brazilian education were constituted by authors such as: Barbosa
(2015), Almeida (2000, 2003), Duarte (2019), Prada (2015), Abreu (2004, 2010,
2017, 2018) and Martins ( 2012). The research framework is the Theory of Social
Representations, originated by Serge Moscovici. The research is of a qualitative
nature and was carried out in two stages. In the first stage, we used, as a collection
technique, the semi-structured interview and had the participation of eight students.
In the second, in which five students from the first stage participated, we used the
focus group. For the analysis of the testimonies collected in the two stages, we used
the Thematic Categorical Content Analysis Technique, by Bardin (2016). The results
showed that the students represent the Social Worker as the ―professional of the
Scholarship‖ and as the professional who informs and answers questions, not only
about issues such as scholarships and projects, but also about rights. This
representational content is related to the relationships and personal experiences that
the students built in the school routine with the Social Worker, which are intertwined
with the reconfiguration of this professional's work in Brazilian education in recent
decades, seeking to implement the right to education and the exercise of citizenship.
We have developed, as an Educational Product, the blog ―The Social Worker at the
EPT‖, with the aim of sharing information about the performance of the Social
Service Sector and actions that the Social Worker develops at the EPT in the face of
the social problem that involves society, the community school and teaching and
learning processes. The resource is aimed at the student community, and can be
used by the entire school community. The Product evaluation was carried out by
students participating in the research, who contributed to its improvement and gave
suggestions to facilitate access to the contents. This research, in addition to
contributing to the production of knowledge about the Social Worker in the EPT and
favoring the improvement of this professional practice in monitoring the training path
of the students, may enable the academic community to build a broader
understanding of the work of the Social Worker at EPT, strengthening his
experiences and relationships with students and making it possible to understand his
contribution in the process of forming citizens",pt_BR,Serviço Social Escolar;Assistente Social - Profissão;Representações Sociais;Educação Profissional e Tecnológica;Ensino Médio Integrado;CIENCIAS HUMANAS::EDUCACAO::TOPICOS ESPECIFICOS DE EDUCACAO,IFPE,inovacao_instituto_publico,2026-09-02T19:47:46,OAI-PMH https://repositorio.ifpe.edu.br/oai/request set=
IFPE,oai:repositorio.ifpe.edu.br:123456789/337,,Biblioteca inclusiva: identificando estratégias e especificando recomendações para o suporte aos estudantes com deficiência visual no Ensino Profissional e Tecnológico,2021,"Nunes, Ada Verônica de Novaes",0,"NUNES, Ada Verônica de Novaes.  Biblioteca inclusiva: identificando estratégias e especificando recomendações para o suporte aos estudantes com deficiência visual no Ensino Profissional e Tecnológico. 2021. 245 f. Dissertação (Mestrado Profissional em Educação Profissional e Tecnológica) - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco IFPE, Campus Olinda, Olinda, 2021.","This dissertation aimed to verify the contribution of a Recommendative Guide aiming at promoting the inclusive support of libraries for students with visual impairments within the scope of Federal Institutes, in particular, the Federal Institute of Pernambuco (IFPE). The research problem that guided the work is concentrated in the absence or limitation of specific strategies directed to the IFPE libraries in order to meet the demands of these students, considering that they need information in an accessible or adapted format to consume them. To conduct the work, a systematic literature review protocol was planned and implemented in order to select the works associated with the theme. Through this protocol, it was possible to identify a set of actions regarding inclusive support for students with visual impairments in the context of different Federal Institutes of Professional and Technological Education (EPT) that resulted in the identification of 13 (thirteen) strategies. These strategies therefore represent an initial set of identified actions that can be explored in specific EPT context. From this, the planned and applied method consisted of an exploratory and descriptive study, with a qualitative approach that conducted this investigation. This study was composed of 04 (four) phases, namely: (i) diagnostic observation, (ii) document analysis, (iii) IFPE departments and (iv) teachers and students with visual impairment. To carry out these phases, specific instruments were used, such as: on-site visits, open interviews and semistructured questionnaires. The universe investigated was IFPE, specifically, the libraries of Campus Garanhuns and Campus Recife. For data analysis, content analysis with a logicalsemantic approach for data interpretation was adopted. The data analysis resulted in 04 (four) identified points that supported the development of the Educational Product (EP). In the sequence, the Educational Product and its development process resulting from the constituent phases of the methodological process are presented. The PE was organized in the form of a Guide offered in digital media, composed of 04 (four) recommendations, all with a suggestive character and with guidelines regarding libraries to systematically promote the inclusion of students with visual impairments. Finally, the stage of assessing the applicability of the EP was carried out by 11 (eleven) specialists, all IFPE employees who are involved in some way in this process. The methodological script for the evaluation of the NP was based on 05 (five) dimensions. The results signaled its need and its potential for use in the EPT context. The improvement points indicated by the specialists allowed the necessary adjustments to be made to make a new version of the PE available in the eduCAPES repository",pt_BR,Educação – Pessoas com deficiência;Estudantes com deficiência visual;Biblioteca – pessoas com deficiência;Bibliotecas Inclusivas;Ensino Profissional e Tecnológico;CIENCIAS HUMANAS::EDUCACAO::TOPICOS ESPECIFICOS DE EDUCACAO,IFPE,inovacao_instituto_publico,2026-09-02T19:47:46,OAI-PMH https://repositorio.ifpe.edu.br/oai/request set=
IFPE,oai:repositorio.ifpe.edu.br:123456789/2132,,"A formação acadêmica dos gestores hospitalares: um estudo comparativo entre Projetos de Curso de Institutos Federais de Educação, Ciência e Tecnologia  e as demandas do mercado de trabalho do setor público (2020-2025)",2026,"Siqueira, Aline da Silva",0,"SIQUEIRA, Aline da Silva. A formação acadêmica dos gestores hospitalares: um estudo comparativo entre projetos pedagógicos de curso de Institutos Federais de Educação, Ciência e Tecnologia e as demandas do mercado de trabalho do setor público (2020-2025). Trabalho de Conclusão de Curso (Curso Superior de Tecnologia em Gestão Hospitalar) – Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco, Abreu e Lima, 2026.","O presente estudo teve como objetivo Identificar se os Projetos Pedagógicos de 
Curso (PPCs) dos cursos superiores de Tecnologia em Gestão Hospitalar, ofertados 
por Institutos Federais de Educação, Ciência e Tecnologia, atendem às 
competências demandadas pelo setor público de trabalho. Trata-se de uma 
pesquisa documental, qualitativa e descritiva, desenvolvida a partir da análise de 
dois conjuntos de documentos: editais de concursos públicos municipais, estaduais 
e federais publicados entre 2020 e 2025, e PPCs de cursos tecnológicos em Gestão 
Hospitalar ofertados por Instituições Federais. A análise comparativa evidenciou 
convergências significativas entre as competências formativas previstas nos PPCs e 
as competências exigidas nos concursos, especialmente no que se refere à gestão 
de pessoas, processos, projetos, materiais, qualidade e setores operacionais dos 
serviços de saúde, revelando uma formação alinhada ao perfil generalista requerido 
para atuação na administração pública. Entretanto, foram identificadas lacunas 
relevantes em temáticas como logística hospitalar, inovação tecnológica, liderança e 
competências socioemocionais, dimensões que ganharam centralidade em um 
cenário de saúde marcado por transformações rápidas, digitalização crescente e 
desafios assistenciais pós-pandemia. Os resultados também destacaram o papel 
essencial das atividades práticas — estágios, extensão, projetos integradores, 
estudos de caso e práticas laboratoriais — como elementos estruturantes da 
formação tecnológica, favorecendo o desenvolvimento da autonomia profissional, da 
capacidade de resolução de problemas e da compreensão crítica da rede de 
serviços de saúde. Observou-se, ainda, que a formação ofertada pelos Institutos 
Federais deve considerar as especificidades territoriais, dado que a saúde é 
profundamente influenciada pelos determinantes sociais presentes nas realidades 
locais, regionais e nacionais; assim, currículos sensíveis às demandas do território 
tornam-se fundamentais para preparar gestores capazes de atuar com pertinência 
técnica e responsabilidade social. Conclui-se que, embora os PPCs analisados 
apresentem bases formativas sólidas e coerentes com parte expressiva das 
demandas do setor público, há necessidade de atualização contínua, especialmente 
no que se refere à integração de tecnologias emergentes, fortalecimento de 
competências socioemocionais e ampliação de práticas profissionais 
contextualizadas. Tais ajustes podem contribuir para formar gestores hospitalares 
mais preparados para responder aos desafios contemporâneos da saúde pública 
brasileira.",pt_BR,Administração hospitalar;Serviços de saúde;Academias e  institutos;Competência profissional;Formação acadêmica.;CIENCIAS SOCIAIS APLICADAS::ADMINISTRACAO::ADMINISTRACAO DE SETORES ESPECIFICOS,IFPE,inovacao_instituto_publico,2026-09-02T19:47:46,OAI-PMH https://repositorio.ifpe.edu.br/oai/request set=
IFPE,oai:repositorio.ifpe.edu.br:123456789/1998,,ENSINAMOS A PROGRAMAR DA FORMA QUE APRENDEMOS? UMA ANÁLISE COMPARATIVA DE COMO OS PROFESSORES DO IFPE APRENDERAM A PROGRAMAR E COMO ELES ENSINAM,2026,"Lima, Allan Diego Silva",0,https://repositorio.ifpe.edu.br/xmlui/handle/123456789/1998,"Access to computer programming education through Information Technology (IT) courses was historically monopolized by the middle class. Thus, classes employed teaching methodologies based on the typical prerequisites of their students' profiles. However, since the expansion of federal education in the mid-2000s and the Quota Law (No. 12.711) of 2012, a process of democratization of access to IT courses has occurred, consequently altering the profile of its students. Therefore, the prerequisites of a typical middle-class student (such as dedicating part of their free time to studies, having a study space and a computer at home, and familiarity with mathematical concepts and the English language) can no longer be considered in programming education. Given this context, this study investigates whether the teaching-learning processes of computer programming used by teachers at the Federal Institute of Education, Science and Technology of Pernambuco (IFPE) have a direct relationship with the processes adopted by these teachers' professors in their own training. To this end, a qualitative methodology was applied, involving analysis of the pedagogical projects of the IT courses at IFPE and semi-structured interviews with five professors of introductory programming courses at IFPE. After analyzing the collected material, it was possible to find evidence that the teaching of programming at IFPE has a relationship between how the professors learned and the methodology they apply in their classes. This result highlights the importance of discussing the teaching and adaptation of computer programming teaching-learning processes to the profile of IFPE students. Especially from the perspective of the students' strengths and limitations, seeking to produce a civic and inclusive education, preparing them for the world of work and capable of minimizing dropout and retention rates.",pt_BR,"Educação, Profissional, Científica e Tecnológica;Institutos Federais;Programação de computadores;Tecnologia da informação;Ensino-aprendizagem;CIENCIAS HUMANAS::EDUCACAO::ENSINO-APRENDIZAGEM",IFPE,inovacao_instituto_publico,2026-09-02T19:47:49,OAI-PMH https://repositorio.ifpe.edu.br/oai/request set=
IFPE,oai:repositorio.ifpe.edu.br:123456789/757,,Projeto de implantação de um restaurante temático em Boa viagem Recife Cirque Ristorante,2022,"Correa, Alessandra Cavalcanti",0,"CORREIA, Alessandra Cavalcanti; SILVA, Camila Cavalcanti da; AVELINO, Vitoria Eduarda Pedrosa. Projeto de Implantação de um Restaurante Temático em Boa Viagem: Recife Cirque Ristorante.2020.87f. Trabalho de Conclusão (Curso Superior Tecnólogo em Gestão Turismo) - Instituto Federal de Ciência e Tecnologia de Pernambuco, Recife. 2020.","Gastronomy is characterized by a driving force in the current scenario of tourist activity,
seeking creativity and innovation. Therefore, the present work had as general objective the
elaboration of a project of a theme restaurant with circuits decoration in the neighborhood of
Boa Viagem, Recife/PE. Qualitative and quantitative research of a descriptive nature was
carried out, with bibliographic research and documentary analysis, the main tool used was the
elaboration of a business plan. To this end, specific objectives were defined, based on the
description of the company and its characteristics; subsequently analysis of the consumer
market, suppliers, and competitors, following a marketing, operations and financial plan for
consequent evaluations of the enterprise. It was concluded that the Boa Viagem district, due to
its tourist potential, has the feasibility of implementing a restaurant aimed at gastronomic
tourism. Recife Cirque Ristorante being an unprecedented project, taking into account the
absence of restaurants that make use of the circus-themed decoration, being a creative
differential of this project not only in the neighborhood of Boa Viagem but in the city of Recife.
The business has gastronomic and entertainment potential with its Dinner Show proposal. The
profitability rate of 52% per year is another sign of the business advantage. Recife Cirque
Ristorante is an innovative project for local cuisine, bringing a different theme to its decoration,
as well as sustainable and socially responsible actions.",pt_BR,Turismo;Gastronomia;Restaurante Temático;Boa Viagem;CIENCIAS SOCIAIS APLICADAS::TURISMO,IFPE,geral,2026-09-02T19:47:49,OAI-PMH https://repositorio.ifpe.edu.br/oai/request set=
IFPE,oai:repositorio.ifpe.edu.br:123456789/1476,,Institucionalização da sustentabilidade ambiental no Poder Judiciário: um olhar do trabalho do oficial de justiça de Pernambuco,2024,"Oliveira, Manoel Alcides Caminha Mendes de",0,https://repositorio.ifpe.edu.br/xmlui/handle/123456789/1476,"The responsibility of public authorities to guarantee access to an ecologically balanced environment for all means that the state must take on the role of inducing conservation and preservation processes. The National Council of Justice (CNJ), through Recommendation No. 11, among many others, recommends that the courts adopt public policies to maintain an ecologically balanced environment. The theme of the research is aligned with the Sustainable Development Goals (SDGs) of the United Nations (UN), in particular SDG 12 “Responsible consumption and production”, SDG 13 “Action against global climate change”, SDG 16 “Peace, Justice and Effective Institutions” and SDG 17 “Partnerships and Means of Implementation”. The aim is to analyze the institutionalization of environmental sustainability in the work of bailiffs, in order to understand their contribution to the Courts of Justice in relation to the 2030 Agenda, based on their work activities. The object of study was Zone 43, Boa Viagem area, of the Central de Mandados dos Oficiais de Justiças (Cemamdo), of the Court of Justice of Pernambuco (TJPE). As this is research in the field of environmental sciences, it was carried out in a multi- and interdisciplinary way, allowing for reflection from different perspectives. As this is a research project in the field of environmental sciences, it was carried out in a multi- and interdisciplinary way, allowing for reflection from different perspectives. We opted for a qualitative-quantitative paradigmatic approach, with a descriptive-exploratory focus, based on a case study. The methodological procedures were: i) secondary data collection was based on bibliographic surveys, with a systematic review of the literature, and documental through the provisions contained in the legislation, as well as in the regulations of the CNJ and the TJPE, and information from their databases. As the researcher is a civil servant of the object studied, primary data collection strategies were used, based on participant observation and informal conversations. Data triangulation was used to facilitate the systematization of data, especially from an interdisciplinary perspective. The calculation of the ecological footprint followed the concepts of the original methodology proposed by Wackernagel and Rees (1996), considering only the carbon footprint. It was found that, through Resolution No. 201/2015, the CNJ introduced healthy socio-environmental management practices, not only in terms of saving natural resources used but also in terms of protecting the environment, and CNJ Recommendation No. 11/2007, followed by other standards, with the aim of achieving the official targets set. It is noteworthy that the TJPE met all the National Goals of the Judiciary for the first time in 15 years, referring to the year 2023, since the implementation of the indicators by the CNJ in 2009, ranking 22nd among the 27 Courts in relation to the Sustainability Performance Index (IDS). The estimate of the global value of the OJ's ecological footprint was given by the sum of the calculations of carbon dioxide (CO2) emissions generated by the consumption of energy, paper and fuel, with 77.18 hectares (ha) of area needed to absorb CO2 in view of the emission consumption of 12.31 kgCO2. It was noted that integration between the ecological footprint and the SDGs, and between them, is necessary to guarantee the interdependence of the objectives and targets that make them up. The OJ plays a fundamental role in carrying out the good practices recommended institutionally through its work activities, reducing the negative impacts of its activities and ensuring environmental, economic and social sustainability. In conclusion, the ecological footprint is an important tool for implementing sustainable public policies. The institutionalization of sustainability in the activities of the Judicial Officers in the TJPE was made present through the proposal to establish institutional public policies, constituted by the technical product resulting from the research: draft Normative Instruction to standardize procedures aligned with the SDGs of the 2030 Agenda in Cemando, which will bring a new perspective to contribute to improving the governance and management of the TJPE. Future studies are recommended to estimate the more complex ecological footprint of the Bailiff, analyzing other variables such as water and sewage, water filled in plastic packaging, disposable cups, printing, telephony, among others, as well as a research universe made up of Bailiffs from Cemando or the entire TJPE.",pt_BR,Agenda 2030;Gestão Ambiental;Sustentabilidade;OUTROS,IFPE,inovacao_politicas_publicas,2026-09-02T19:47:49,OAI-PMH https://repositorio.ifpe.edu.br/oai/request set=
IFPE,oai:repositorio.ifpe.edu.br:123456789/1447,,Novo Ensino Médio: percepção dos profissionais da educação sobre o processo de implementação,2024,"Silva, Luanna Ferreira da",0,"SILVA, Luanna Ferreira da. Novo Ensino Médio: percepção dos profissionais da educação sobre o processo de implementação. 2024. 202 f. Dissertação (Mestrado Profissional em Educação Profissional e Tecnológica, ProfEPT). Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco - IFPE, Campus Olinda, 2024.","This research has the general objective of “analyze the implementation process of the New High School, in relation to the difficulties in developing the fifth Training Itinerary – Technical and Professional Training”. Specifically, it intends to: analyze the guidelines for implementing New High School in national normative documents and those of the Pernambuco State Education Network; analyze the perception of education professionals about the difficulties in developing the fifth Training Itinerary of the New High School in the Technical Course in Nutrition and Dietetics Medium-Integrated; produce an educational product consisting of a Podcast about the difficulties in developing the fifth Training Itinerary – Technical and Professional Training. The methodology used is qualitative, with documentary research and field research carried out. Initially, exploratory research was carried out through the analysis of national normative documents and the Pernambuco State Education Network. Next, field research was developed using a Semi-Structured Interview with six (6) education professionals who work at a State Technical School - ETE, located in the state of Pernambuco. To analyze the data collected in normative documents and in field research, we used categorical content analysis of an inductive nature. Based on the results of documentary and field research, the Educational Product composed of the Podcast “The Implementation of the New High School (NEM)” was applied, divided into two Episodes: Episode 1: The context of the High School Reform - Law nº 13,415 of 2017 and Episode 2: The perception of education professionals about the difficulties in the New High School – NEM. The results of the documentary research revealed that the guidelines in the normative documents define a pedagogical approach based on interdisciplinarity, autonomy, protagonism and innovation, seeking to integrate the Training Itineraries into four structuring axes: scientific investigation; creative processes; sociocultural mediation and intervention; and entrepreneurship; with a view to developing diverse skills for comprehensive training. However, it was identified that the current Architecture of the New High School Curriculum offered in state schools in Pernambuco promotes a setback in the integral and omnilateral training of students. The results of the field research revealed that, in the perception of education professionals, the fragmentation of the curriculum, the transformation of Technical and Professional Training into a Training Itinerary, the lack of teacher training, the unfeasibility of the theory and practice relationship, the lack of infrastructure and funding in schools, are factors that are impacting the permanence and integral and omnilateral training of students. We conclude that the difficulties in implementing the New High School are related to the absence of dialogue with education system managers, the school community, teaching professionals,
students, researchers, and specialists in the field of education, and with civil society, to formulate the Law No. 13,415/2017, with a view to preparing the text and strategies and actions to implement the High School Reform.",pt_BR,Educação – Currículo;Educação - Trabalho;Novo Ensino Médio;Ensino Médio Integrado;Educação profissional e tecnológica;CIENCIAS HUMANAS::EDUCACAO::CURRICULO,IFPE,geral,2026-09-02T19:47:53,OAI-PMH https://repositorio.ifpe.edu.br/oai/request set=
IFPE,oai:repositorio.ifpe.edu.br:123456789/786,,Inclusão dos estudantes com deficiência visual na Educação Profissional e Tecnológica no IFPE – Campus Recife,2022,"Santos, José Carlos Amaral Silva dos",0,"SANTOS, José Carlos Amaral Silva dos. Inclusão dos estudantes com deficiência visual na Educação Profissional e Tecnológica no IFPE – Campus Recife. 2022. 129 f. Dissertação (Mestrado Profissional em Educação Profissional e Tecnológica) - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco IFPE, Campus Olinda, Olinda, 2022.","This study aims to understand the relationship between teaching and learning in the insertion of
visually impaired students in the professional and technological education environment, discussing
public policies aimed at such people, as well as their inclusion in society through work within the
scope of IFPE – Campus Recife, for the purpose of analyzing the impacts and outcomes of
implementation of the Federal Law no. 13.409/2016, which links the reservation of social vacancies
for people with disabilities at the Federal Institute of Education, Science and Technology of
Pernambuco – Campus Recife. The relevance of the research was outlined by presenting an
overview about the thematic issue of students with visual impairments in society, as well as their
insertion in the academic universe. Therefore, the historicity of laws and public policies can be
considered as a way to contribute to the accessibility of students with disabilities in the school
environment. In this way, the explanation to the insertion of these individuals in the educational
field was structured in the coexistence of integration and inclusion paradigms, without abstaining
from this reality the Professional and Technological Education as well as its Federal Institutes,
whose announced commitment is the promotion of an integral human formation. To this end, the
methodological approach proposes a qualitative research, based on authors who defend this
procedures. The collected data were analyzed according to the method and technique of content
analysis, obtained through bibliographical and documentary research, semi-structured interviews
and simple observation, in the educational context of the IFPE Campus Recife. From the research,
an educational product that aimed to develop a workshop about the use of digital media by students
with visual impairments was developed, which contribute to the consolidation of an inclusive
school culture. Subsequently, the interviews were analyzed and transcribed in a categorized way,
in order to clearly understand the most important aspects mentioned by the interviewees, after the
verification and analysis of the data. Te results obtained contributed to a greater understanding of
the theme. Lastly, the necessary changes in the current and future scenario related to the IF as an
academic institution were shown so that it can achieve full inclusion and continuous improvement
for the sake of a more accessible educational society for students with visual impairments",pt_BR,Educação – Estudante com Deficiência;Deficiência Visual;Educação - Inclusão;Tecnologia Assistiva;Acessibilidade – Estudante com Deficiência;Educação Profissional e Tecnológica;CIENCIAS HUMANAS::EDUCACAO::TOPICOS ESPECIFICOS DE EDUCACAO,IFPE,inovacao_politicas_publicas;inovacao_instituto_publico,2026-09-02T19:47:53,OAI-PMH https://repositorio.ifpe.edu.br/oai/request set=
IFPE,oai:repositorio.ifpe.edu.br:123456789/2186,,"Plano de logística sustentável (PLS) na administração pública: um estudo no Tribunal de Contas de Pernambuco  (TCE-PE), Brasil",2026,"Nunes, Daniele Pereira da Silva",0,"NUNES, Daniele Pereira da Silva. Plano de logística sustentável (PLS) na administração pública: um estudo no Tribunal de Contas de Pernambuco (TCE-PE), Brasil. 2025. Dissertação (Mestrado Profissional em Gestão Ambiental) — Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco, Campus Recife, Recife, 2025.","The Sustainable Logistics Plan (PLS) comprises a set of actions and goals aimed at reducing
the environmental impacts resulting from the administrative and operational activities of
public agencies. It includes the collection of data on resource consumption, waste generation,
and the use of sustainable technologies. This research addresses the importance of the
Sustainable Logistics Plan (PLS) in thepublic administration, with a focus on the Court of
Accounts of the State of Pernambuco (TCE-PE). The Sustainable Logistics Plan (PLS)
comprises a set of actions and goals aimed at reducing the environmental impacts resulting
from the administrative and operational activities of public agencies. It includes the collection
of data on resource consumption, waste generation, and the use of sustainable technologies.
The PLS is as trategic management ol designed to coordinate the flowof materials, services,
and information throughout their life cycle, from acquisition to disposal, promotingefficiency,
environmental responsibility, and institutional sustainability. The PLS is mandated by Federal
Decree No. 7,746, of June 5, 2012, highlighting its normative and strategic role in public
administration. The study’s main objective was to analyze the TCE-PE PLS as a strategic
planning instrument aimed at sustainability. A qualitative approach was adopted, with a
descriptive and exploratory design, structured as a case study. The research object was
selected based on participation in the Teaching, Extension, and Research Group for Safe and
Sustainable Development (DESS), responsible for the TCE-PE Sustainable Logistics
Program, specifically the ""Disposables PLS-TCE 2023"" subproject, in partnership with the
University of Pernambuco (UPE). Data collection involved bibliographic and documentary
surveys, participant observation, and informal interviews, ensuring triangulation and
reliability. The results indicate that the TCE-PEPL Demonstrates a strong alignment with the
2030 Agenda, particularly with Sustainable Development Goals 4 (Quality Education), 8
(Decent Work and Economic Growth), 11 (Sustainable Cities and Communities), 12
(Responsible Consumption and Production),13 (Climate Action),14 (Life Below Water), and
16 (Peace, Justice, and Strong Institutions). The study also proposes a model for implementing
and monitoring the PLS, including the definition of indicators, data collection and analysis,
performance evaluation, and corrective actions, contributing to the effectiveness and
continuity of sustainable practices. It is concluded that the PLS constitutes a strategic planning
tool in public administration, capable of fostering structural and cultural changes within
institutions, provided there is institutional engagement, continuous training, and systematic
monitoring. The TCE-PE case demonstrates that sustainable logistics can consolidate
practices that strengthen environmental governance, enhance administrative efficiency, and
contribute to sustainable development in the public sector.",pt_BR,Planejamento Estratégico;Consumo Sustentável;Agenda A3P;Agenda 2030;ODS 12;ODS 16;CIENCIAS SOCIAIS APLICADAS::ADMINISTRACAO::ADMINISTRACAO PUBLICA,IFPE,geral,2026-09-02T19:47:53,OAI-PMH https://repositorio.ifpe.edu.br/oai/request set=
IFRR,oai:repositorio.ifrr.edu.br:123456789/358,,A percepção dos alunos quanto à relevância social da EPT,2026,"Santos Júnior, José Leandro dos",0,"SANTOS JÚNIOR, J. L. A percepção dos alunos quanto à relevância social da ept. 2026. Trabalho de Conclusão de Curso (Lato Senso em Gestão na Educação Profissional Técnológica) - Instituto Federal de Roraima, Novo Paraíso 2026.","Este estudo analisa a percepção dos alunos da Educação Profissional e Tecnológica 
(EPT) quanto à relevância social de sua formação. A pesquisa, de caráter documental, buscou 
compreender como os estudantes relacionam os conhecimentos adquiridos às demandas sociais 
contemporâneas, tais como a sustentabilidade, a inclusão digital e a inovação. A revisão de 
literatura evidenciou que a EPT é reconhecida como prática social transformadora, articulando 
formação técnica e cidadania. Como afirma Gentil (2013), a educação profissional contribui 
diretamente para o desenvolvimento socioeconômico e para a inclusão social. Os resultados 
apontam que os alunos percebem a EPT como estratégica para o desenvolvimento integral, 
embora persistam desafios relacionados à exclusão digital, à formação docente e à infraestrutura 
escolar.",pt-BR,Educação Profissional Tecnológica;Relevância Social;Cultura  Digital;Cidadania;Inovação;CIENCIAS HUMANAS,IFRR,geral,2026-09-02T19:47:54,OAI-PMH https://repositorio.ifrr.edu.br/server/oai/request set=
IFRR,oai:repositorio.ifrr.edu.br:123456789/298,,Inovação digital e governança: a contribuição do open data e o atendimento omnichannel para a eficiência e transparência na gestão pública,2026,"Silva, Larissa Araújo",0,https://repositorio.ifrr.edu.br/handle/123456789/298,"Os investimentos em recursos tecnológicos na gestão pública são essenciais para modernizar o Estado e contribuir diretamente para a melhoria do atendimento à população, oferecendo maior agilidade e facilitando o acesso às informações. A tecnologia da informação é hoje a base indispensável para toda forma de organização e inovação (Castells, 1999). Este estudo tem como objetivo principal analisar a relevância e os impactos do uso de ferramentas tecnológicas na gestão pública, buscando responder à problemática: Como os recursos tecnológicos impactam a eficiência e a transparência na gestão pública?. A metodologia adotada é a revisão bibliográfica teórico-analítica, explorando o uso de TICs e, especificamente, as contribuições do Open Data (Dados Abertos), que potencializa a colaboração popular e a transparência, e o atendimento Omnichannel, que unifica os canais de comunicação para garantir acessibilidade e qualidade na prestação de serviços. Os resultados demonstram que a tecnologia, quando bem aplicada, promove maior rendimento nos atendimentos, otimização dos processos e redução da burocracia, fortalecendo a eficiência, a transparência e a confiança para o cidadão. Contudo, a implementação dessas soluções enfrenta desafios significativos, como a carência de infraestrutura, a necessidade de capacitação dos servidores e a garantia da segurança da informação. Conclui-se que os recursos tecnológicos são instrumentos estratégicos de transformação, indispensáveis para consolidar uma administração pública mais moderna, eficiente e alinhada às demandas da sociedade contemporânea.",pt-BR,Transparência;Eficiência;Inovação;CIENCIAS SOCIAIS APLICADAS,IFRR,geral,2026-09-02T19:47:54,OAI-PMH https://repositorio.ifrr.edu.br/server/oai/request set=
IFRR,oai:repositorio.ifrr.edu.br:123456789/304,,Uso das tecnologias digitais: recurso pedagógico como práticas no ensino e formação do docente,2026,"Firmino, Anderson de Oliveira",0,https://repositorio.ifrr.edu.br/handle/123456789/304,"This article aims to analyze the use of digital technologies and pedagogical practices in teacher training. To achieve this objective, qualitative research was conducted addressing the concepts and foundations of education, the use of technology with an emphasis on teacher training, and pedagogical practices in the current context. Exploratory bibliographic research will be conducted with a theoretical foundation, textual production, and an ethnographic approach. We begin with the hypothesis that teacher training is optimized through technological resources to support pedagogical practices with digital tools and experiences within the teaching and learning process in education. The evident presence of digital technologies in our daily educational lives demands new approaches to the teaching and learning process. The use of active methodologies combined with technological resources has established itself as an alternative for teacher training, promoting innovative pedagogical practices aligned with the demands of contemporary society. The results indicate that, although there has been significant progress in the incorporation of digital technologies in schools, barriers remain related to infrastructure, cultural resistance, and the lack of continuing education that meets teachers' needs. Therefore, it is essential to develop training pathways that combine theory and practice, fostering the development of digital and pedagogical skills. The social relevance of this research lies in contributing to the understanding of teacher education as a whole, highlighting the importance of innovation and ongoing training as essential strategies for consolidating transformative pedagogical practices in the educational landscape.",pt-BR,Tecnologias digitais;Formação docente;Práticas pedagógicas;Metodologias ativas;Educação contemporânea;CIENCIAS HUMANAS::EDUCACAO::ENSINO-APRENDIZAGEM::TECNOLOGIA EDUCACIONAL;CIENCIAS HUMANAS::EDUCACAO::ENSINO-APRENDIZAGEM;CIENCIAS HUMANAS::EDUCACAO,IFRR,geral,2026-09-02T19:47:54,OAI-PMH https://repositorio.ifrr.edu.br/server/oai/request set=
